ID,score
2137,2.0
2138,3.0
2139,5.0
2140,0.0
2141,8.0
2142,5.0
2143,4.0
2144,1.0
2145,8.0
2146,4.0
2147,8.0
2148,2.0
2149,1.0
2150,8.0
2151,7.0
2152,4.0
2153,6.0
2154,5.0
2155,1.0
2156,10.0
2157,10.0
2158,4.0
2159,0.0
2160,2.0
2161,9.0
2162,1.0
2163,5.0
2164,7.0
2165,7.0
2166,3.0
2167,7.0
2168,9.0
2169,7.0
2170,0.0
2171,6.0
2172,6.0
2173,1.0
2174,9.0
2175,8.0
2176,-0.0
2177,4.0
2178,0.0
2179,5.0
2180,1.0
2181,6.0
2182,5.0
2183,5.0
2184,2.0
2185,5.0
2186,1.0
2187,8.0
2188,7.0
2189,3.0
2190,1.0
2191,4.0
2192,6.0
2193,3.0
2194,5.0
2195,7.0
2196,2.0
2197,7.0
2198,4.0
2199,6.0
2200,8.0
2201,2.0
2202,8.0
2203,1.0
2204,6.0
2205,-0.0
2206,-0.0
2207,0.0
2208,3.0
2209,7.0
2210,6.0
2211,3.0
2212,5.0
2213,5.0
2214,3.0
2215,6.0
2216,5.0
2217,10.0
2218,8.0
2219,7.0
2220,3.0
2221,8.0
2222,7.0
2223,8.0
2224,4.0
2225,8.0
2226,8.0
2227,8.0
2228,0.0
2229,5.0
2230,1.0
2231,2.0
2232,4.0
2233,0.0
2234,2.0
2235,4.0
2236,1.0
2237,2.0
2238,9.0
2239,6.0
2240,1.0
2241,8.0
2242,8.0
2243,0.0
2244,4.0
2245,9.0
2246,9.0
2247,5.0
2248,6.0
2249,2.0
2250,2.0
2251,2.0
2252,7.0
2253,1.0
2254,5.0
2255,8.0
2256,0.0
2257,1.0
2258,1.0
2259,1.0
2260,0.0
2261,1.0
2262,1.0
2263,1.0
2264,2.0
2265,1.0
2266,2.0
2267,10.0
2268,5.0
2269,2.0
2270,1.0
2271,7.0
2272,1.0
2273,1.0
2274,8.0
2275,5.0
2276,1.0
2277,4.0
2278,1.0
2279,5.0
2280,8.0
2281,2.0
2282,8.0
2283,5.0
2284,6.0
2285,7.0
2286,2.0
2287,7.0
2288,3.0
2289,7.0
2290,3.0
2291,0.0
2292,6.0
2293,9.0
2294,7.0
2295,10.0
2296,1.0
2297,7.0
2298,8.0
2299,6.0
2300,5.0
2301,3.0
2302,3.0
2303,7.0
2304,9.0
2305,2.0
2306,0.0
2307,3.0
2308,-0.0
2309,8.0
2310,5.0
2311,3.0
2312,10.0
2313,8.0
2314,10.0
2315,3.0
2316,7.0
2317,5.0
2318,6.0
2319,3.0
2320,0.0
2321,7.0
2322,4.0
2323,10.0
2324,1.0
2325,8.0
2326,2.0
2327,3.0
2328,7.0
2329,2.0
2330,7.0
2331,10.0
2332,6.0
2333,10.0
2334,1.0
2335,3.0
2336,1.0
2337,2.0
2338,-0.0
2339,7.0
2340,1.0
2341,0.0
2342,0.0
2343,4.0
2344,1.0
2345,0.0
2346,7.0
2347,2.0
2348,5.0
2349,4.0
2350,1.0
2351,10.0
2352,6.0
2353,8.0
2354,1.0
2355,6.0
2356,5.0
2357,2.0
2358,6.0
2359,6.0
2360,5.0
2361,10.0
2362,5.0
2363,7.0
2364,5.0
2365,8.0
2366,10.0
2367,6.0
2368,8.0
2369,7.0
2370,5.0
2371,1.0
2372,6.0
2373,2.0
2374,9.0
2375,1.0
2376,5.0
2377,4.0
2378,5.0
2379,6.0
2380,4.0
2381,7.0
2382,1.0
2383,5.0
2384,2.0
2385,1.0
2386,5.0
2387,10.0
2388,5.0
2389,6.0
2390,7.0
2391,3.0
2392,6.0
2393,5.0
2394,10.0
2395,2.0
2396,9.0
2397,1.0
2398,7.0
2399,10.0
2400,1.0
2401,5.0
2402,10.0
2403,6.0
2404,6.0
2405,4.0
2406,3.0
2407,3.0
2408,0.0
2409,9.0
2410,2.0
2411,1.0
2412,7.0
2413,6.0
2414,6.0
2415,4.0
2416,7.0
2417,4.0
2418,1.0
2419,9.0
2420,9.0
2421,7.0
2422,1.0
2423,0.0
2424,7.0
2425,7.0
2426,3.0
2427,0.0
2428,7.0
2429,4.0
2430,5.0
2431,2.0
2432,7.0
2433,6.0
2434,8.0
2435,2.0
2436,4.0
2437,2.0
2438,3.0
2439,6.0
2440,1.0
2441,7.0
2442,1.0
2443,2.0
2444,1.0
2445,6.0
2446,2.0
2447,2.0
2448,0.0
2449,1.0
2450,1.0
2451,4.0
2452,1.0
2453,5.0
2454,2.0
2455,7.0
2456,9.0
2457,7.0
2458,0.0
2459,3.0
2460,7.0
2461,2.0
2462,4.0
2463,1.0
2464,7.0
2465,9.0
2466,1.0
2467,5.0
2468,7.0
2469,1.0
2470,2.0
2471,0.0
2472,2.0
2473,7.0
2474,8.0
2475,8.0
2476,10.0
2477,1.0
2478,6.0
2479,1.0
2480,6.0
2481,0.0
2482,8.0
2483,1.0
2484,2.0
2485,5.0
2486,1.0
2487,8.0
2488,1.0
2489,6.0
2490,5.0
2491,8.0
2492,1.0
2493,7.0
2494,8.0
2495,5.0
2496,0.0
2497,2.0
2498,2.0
2499,9.0
2500,1.0
2501,1.0
2502,5.0
2503,4.0
2504,7.0
2505,4.0
2506,10.0
2507,6.0
2508,1.0
2509,9.0
2510,1.0
2511,5.0
2512,9.0
2513,4.0
2514,6.0
2515,2.0
2516,8.0
2517,4.0
2518,6.0
2519,6.0
2520,7.0
2521,4.0
2522,7.0
2523,8.0
2524,1.0
2525,6.0
2526,3.0
2527,4.0
2528,6.0
2529,9.0
2530,9.0
2531,0.0
2532,5.0
2533,1.0
2534,5.0
2535,2.0
2536,1.0
2537,8.0
2538,8.0
2539,1.0
2540,5.0
2541,1.0
2542,1.0
2543,1.0
2544,1.0
2545,4.0
2546,1.0
2547,6.0
2548,1.0
2549,4.0
2550,10.0
2551,7.0
2552,6.0
2553,3.0
2554,10.0
2555,0.0
2556,1.0
2557,1.0
2558,8.0
2559,9.0
2560,6.0
2561,5.0
2562,-0.0
2563,7.0
2564,8.0
2565,9.0
2566,1.0
2567,0.0
2568,1.0
2569,5.0
2570,4.0
2571,1.0
2572,5.0
2573,2.0
2574,4.0
2575,4.0
2576,6.0
2577,2.0
2578,7.0
2579,2.0
2580,4.0
2581,1.0
2582,6.0
2583,9.0
2584,6.0
2585,0.0
2586,10.0
2587,6.0
2588,5.0
2589,1.0
2590,7.0
2591,3.0
2592,6.0
2593,7.0
2594,6.0
2595,7.0
2596,4.0
2597,7.0
2598,5.0
2599,5.0
2600,1.0
2601,9.0
2602,9.0
2603,3.0
2604,5.0
2605,2.0
2606,3.0
2607,7.0
2608,2.0
2609,1.0
2610,1.0
2611,7.0
2612,2.0
2613,3.0
2614,9.0
2615,7.0
2616,3.0
2617,7.0
2618,0.0
2619,7.0
2620,6.0
2621,5.0
2622,2.0
2623,10.0
2624,10.0
2625,10.0
2626,7.0
2627,4.0
2628,6.0
2629,2.0
2630,1.0
2631,2.0
2632,10.0
2633,3.0
2634,6.0
2635,0.0
2636,9.0
2637,1.0
2638,1.0
2639,1.0
2640,5.0
2641,6.0
2642,2.0
2643,-0.0
2644,2.0
2645,5.0
2646,8.0
2647,1.0
2648,6.0
2649,5.0
2650,9.0
2651,6.0
2652,10.0
2653,3.0
2654,1.0
2655,4.0
2656,0.0
2657,4.0
2658,7.0
2659,4.0
2660,2.0
2661,5.0
2662,2.0
2663,5.0
2664,6.0
2665,1.0
2666,4.0
2667,2.0
2668,3.0
2669,8.0
2670,9.0
2671,6.0
2672,2.0
2673,4.0
2674,3.0
2675,3.0
2676,5.0
2677,9.0
2678,8.0
2679,1.0
2680,2.0
2681,-0.0
2682,8.0
2683,2.0
2684,8.0
2685,3.0
2686,8.0
2687,7.0
2688,9.0
2689,10.0
2690,1.0
2691,4.0
2692,10.0
2693,3.0
2694,8.0
2695,10.0
2696,7.0
2697,8.0
2698,8.0
2699,7.0
2700,0.0
2701,4.0
2702,2.0
2703,3.0
2704,8.0
2705,5.0
2706,7.0
2707,7.0
2708,7.0
2709,9.0
2710,4.0
2711,10.0
2712,4.0
2713,1.0
2714,7.0
2715,1.0
2716,9.0
2717,3.0
2718,9.0
2719,6.0
2720,4.0
2721,-0.0
2722,4.0
2723,10.0
2724,4.0
2725,4.0
2726,7.0
2727,2.0
2728,4.0
2729,4.0
2730,5.0
2731,1.0
2732,1.0
2733,6.0
2734,1.0
2735,9.0
2736,5.0
2737,4.0
2738,7.0
2739,8.0
2740,7.0
2741,7.0
2742,6.0
2743,9.0
2744,7.0
2745,1.0
2746,4.0
2747,8.0
2748,0.0
2749,6.0
2750,5.0
2751,8.0
2752,9.0
2753,3.0
2754,1.0
2755,7.0
2756,4.0
2757,4.0
2758,1.0
2759,5.0
2760,4.0
2761,6.0
2762,7.0
2763,9.0
2764,6.0
2765,9.0
2766,1.0
2767,10.0
2768,9.0
2769,7.0
2770,5.0
2771,9.0
2772,3.0
2773,10.0
2774,3.0
2775,8.0
2776,0.0
2777,4.0
2778,3.0
2779,5.0
2780,6.0
2781,1.0
2782,-0.0
2783,3.0
2784,2.0
2785,10.0
2786,10.0
2787,5.0
2788,-0.0
2789,7.0
2790,5.0
2791,7.0
2792,4.0
2793,5.0
2794,10.0
2795,2.0
2796,3.0
2797,3.0
2798,9.0
2799,8.0
2800,2.0
2801,-0.0
2802,1.0
2803,7.0
2804,8.0
2805,4.0
2806,2.0
2807,2.0
2808,6.0
2809,3.0
2810,2.0
2811,7.0
2812,4.0
2813,1.0
2814,2.0
2815,7.0
2816,10.0
2817,3.0
2818,1.0
2819,8.0
2820,9.0
2821,10.0
2822,6.0
2823,6.0
2824,2.0
2825,10.0
2826,9.0
2827,2.0
2828,9.0
2829,5.0
2830,5.0
2831,3.0
2832,1.0
2833,1.0
2834,3.0
2835,8.0
2836,3.0
2837,7.0
2838,6.0
2839,1.0
2840,4.0
2841,2.0
2842,1.0
2843,5.0
2844,-0.0
2845,8.0
2846,7.0
2847,7.0
2848,4.0
2849,5.0
2850,7.0
2851,5.0
2852,6.0
2853,1.0
2854,2.0
2855,1.0
2856,3.0
2857,5.0
2858,5.0
2859,1.0
2860,7.0
2861,4.0
2862,5.0
2863,7.0
2864,0.0
2865,7.0
2866,0.0
2867,2.0
2868,3.0
2869,9.0
2870,8.0
2871,3.0
2872,10.0
2873,2.0
2874,6.0
2875,6.0
2876,3.0
2877,0.0
2878,6.0
2879,6.0
2880,10.0
2881,6.0
2882,5.0
2883,2.0
2884,8.0
2885,7.0
2886,9.0
2887,3.0
2888,7.0
2889,6.0
2890,3.0
2891,9.0
2892,3.0
2893,2.0
2894,5.0
2895,1.0
2896,2.0
2897,6.0
2898,2.0
2899,0.0
2900,1.0
2901,3.0
2902,7.0
2903,7.0
2904,8.0
2905,8.0
2906,4.0
2907,4.0
2908,8.0
2909,8.0
2910,9.0
2911,6.0
2912,4.0
2913,1.0
2914,3.0
2915,9.0
2916,10.0
2917,4.0
2918,3.0
2919,3.0
2920,5.0
2921,1.0
2922,1.0
2923,1.0
2924,5.0
2925,6.0
2926,7.0
2927,8.0
2928,8.0
2929,7.0
2930,1.0
2931,5.0
2932,1.0
2933,2.0
2934,1.0
2935,8.0
2936,6.0
2937,3.0
2938,5.0
2939,6.0
2940,10.0
2941,6.0
2942,2.0
2943,6.0
2944,2.0
2945,5.0
2946,1.0
2947,0.0
2948,7.0
2949,6.0
2950,8.0
2951,3.0
2952,1.0
2953,6.0
2954,3.0
2955,1.0
2956,5.0
2957,4.0
2958,2.0
2959,0.0
2960,6.0
2961,3.0
2962,4.0
2963,0.0
2964,8.0
2965,8.0
2966,1.0
2967,6.0
2968,5.0
2969,2.0
2970,2.0
2971,9.0
2972,6.0
2973,5.0
2974,0.0
2975,7.0
2976,8.0
2977,-0.0
2978,3.0
2979,8.0
2980,5.0
2981,0.0
2982,6.0
2983,0.0
2984,7.0
2985,2.0
2986,1.0
2987,6.0
2988,5.0
2989,8.0
2990,5.0
2991,6.0
2992,8.0
2993,3.0
2994,8.0
2995,7.0
2996,2.0
2997,7.0
2998,7.0
2999,4.0
3000,9.0
3001,6.0
3002,8.0
3003,0.0
3004,6.0
3005,1.0
3006,1.0
3007,7.0
3008,1.0
3009,5.0
3010,5.0
3011,3.0
3012,8.0
3013,5.0
3014,10.0
3015,0.0
3016,4.0
3017,1.0
3018,2.0
3019,7.0
3020,4.0
3021,6.0
3022,10.0
3023,8.0
3024,10.0
3025,7.0
3026,5.0
3027,9.0
3028,6.0
3029,5.0
3030,6.0
3031,1.0
3032,6.0
3033,4.0
3034,6.0
3035,7.0
3036,1.0
3037,9.0
3038,4.0
3039,1.0
3040,9.0
3041,4.0
3042,1.0
3043,6.0
3044,5.0
3045,9.0
3046,6.0
3047,3.0
3048,1.0
3049,2.0
3050,1.0
3051,3.0
3052,1.0
3053,5.0
3054,1.0
3055,6.0
3056,6.0
3057,1.0
3058,5.0
3059,8.0
3060,0.0
3061,5.0
3062,8.0
3063,0.0
3064,5.0
3065,3.0
3066,6.0
3067,2.0
3068,0.0
3069,2.0
3070,1.0
3071,-0.0
3072,9.0
3073,6.0
3074,9.0
3075,2.0
3076,6.0
3077,3.0
3078,6.0
3079,8.0
3080,4.0
3081,0.0
3082,4.0
3083,6.0
3084,0.0
3085,1.0
3086,5.0
3087,0.0
3088,1.0
3089,10.0
3090,10.0
3091,5.0
3092,4.0
3093,4.0
3094,1.0
3095,1.0
3096,7.0
3097,6.0
3098,10.0
3099,1.0
3100,1.0
3101,1.0
3102,10.0
3103,6.0
3104,4.0
3105,5.0
3106,8.0
3107,7.0
3108,10.0
3109,4.0
3110,10.0
3111,2.0
3112,5.0
3113,5.0
3114,1.0
3115,8.0
3116,6.0
3117,7.0
3118,6.0
3119,2.0
3120,2.0
3121,4.0
3122,6.0
3123,1.0
3124,4.0
3125,3.0
3126,10.0
3127,6.0
3128,7.0
3129,6.0
3130,6.0
3131,0.0
3132,3.0
3133,6.0
3134,7.0
3135,7.0
3136,4.0
3137,1.0
3138,1.0
3139,3.0
3140,4.0
3141,1.0
3142,5.0
3143,5.0
3144,6.0
3145,5.0
3146,5.0
3147,7.0
3148,-0.0
3149,6.0
3150,0.0
3151,1.0
3152,8.0
3153,4.0
3154,1.0
3155,-0.0
3156,9.0
3157,8.0
3158,2.0
3159,9.0
3160,3.0
3161,1.0
3162,1.0
3163,1.0
3164,6.0
3165,5.0
3166,5.0
3167,4.0
3168,10.0
3169,-0.0
3170,9.0
3171,8.0
3172,8.0
3173,7.0
3174,2.0
3175,7.0
3176,6.0
3177,-0.0
3178,6.0
3179,1.0
3180,2.0
3181,7.0
3182,4.0
3183,8.0
3184,-0.0
3185,2.0
3186,3.0
3187,6.0
3188,4.0
3189,7.0
3190,6.0
3191,7.0
3192,4.0
3193,1.0
3194,4.0
3195,0.0
3196,2.0
3197,7.0
3198,1.0
3199,10.0
3200,6.0
3201,4.0
3202,5.0
3203,2.0
3204,9.0
3205,6.0
3206,9.0
3207,0.0
3208,0.0
3209,6.0
3210,4.0
3211,0.0
3212,6.0
3213,4.0
3214,9.0
3215,9.0
3216,8.0
3217,10.0
3218,1.0
3219,4.0
3220,0.0
3221,3.0
3222,4.0
3223,4.0
3224,9.0
3225,2.0
3226,8.0
3227,8.0
3228,10.0
3229,1.0
3230,4.0
3231,5.0
3232,1.0
3233,2.0
3234,1.0
3235,5.0
3236,2.0
3237,1.0
3238,5.0
3239,5.0
3240,3.0
3241,6.0
3242,7.0
3243,3.0
3244,5.0
3245,1.0
3246,0.0
3247,6.0
3248,8.0
3249,0.0
3250,2.0
3251,9.0
3252,6.0
3253,5.0
3254,2.0
3255,4.0
3256,0.0
3257,2.0
3258,7.0
3259,8.0
3260,4.0
3261,5.0
3262,3.0
3263,7.0
3264,3.0
3265,4.0
3266,1.0
3267,7.0
3268,3.0
3269,3.0
3270,5.0
3271,5.0
3272,0.0
3273,5.0
3274,1.0
3275,9.0
3276,1.0
3277,0.0
3278,6.0
3279,5.0
3280,6.0
3281,9.0
3282,3.0
3283,1.0
3284,2.0
3285,4.0
3286,4.0
3287,6.0
3288,2.0
3289,3.0
3290,7.0
3291,6.0
3292,1.0
3293,5.0
3294,8.0
3295,9.0
3296,7.0
3297,6.0
3298,4.0
3299,5.0
3300,7.0
3301,4.0
3302,1.0
3303,10.0
3304,6.0
3305,7.0
3306,9.0
3307,1.0
3308,0.0
3309,2.0
3310,4.0
3311,2.0
3312,3.0
3313,1.0
3314,3.0
3315,4.0
3316,6.0
3317,0.0
3318,3.0
3319,2.0
3320,6.0
3321,10.0
3322,0.0
3323,4.0
3324,2.0
3325,2.0
3326,4.0
3327,10.0
3328,7.0
3329,8.0
3330,2.0
3331,4.0
3332,0.0
3333,8.0
3334,5.0
3335,1.0
3336,0.0
3337,0.0
3338,0.0
3339,8.0
3340,2.0
3341,6.0
3342,6.0
3343,6.0
3344,6.0
3345,-0.0
3346,5.0
3347,10.0
3348,7.0
3349,7.0
3350,3.0
3351,0.0
3352,4.0
3353,1.0
3354,3.0
3355,7.0
3356,3.0
3357,6.0
3358,10.0
3359,3.0
3360,10.0
3361,-0.0
3362,1.0
3363,6.0
3364,1.0
3365,8.0
3366,0.0
3367,2.0
3368,2.0
3369,9.0
3370,9.0
3371,3.0
3372,5.0
3373,9.0
3374,7.0
3375,1.0
3376,6.0
3377,4.0
3378,10.0
3379,7.0
3380,10.0
3381,3.0
3382,9.0
3383,6.0
3384,5.0
3385,1.0
3386,6.0
3387,8.0
3388,7.0
3389,4.0
3390,9.0
3391,9.0
3392,8.0
3393,3.0
3394,1.0
3395,6.0
3396,9.0
3397,4.0
3398,8.0
3399,2.0
3400,5.0
3401,8.0
3402,8.0
3403,7.0
3404,2.0
3405,7.0
3406,5.0
3407,7.0
3408,7.0
3409,8.0
3410,8.0
3411,5.0
3412,6.0
3413,8.0
3414,6.0
3415,10.0
3416,7.0
3417,5.0
3418,4.0
3419,6.0
3420,0.0
3421,1.0
3422,3.0
3423,7.0
3424,2.0
3425,2.0
3426,0.0
3427,-0.0
3428,6.0
3429,1.0
3430,6.0
3431,8.0
3432,4.0
3433,5.0
3434,2.0
3435,1.0
3436,8.0
3437,8.0
3438,6.0
3439,2.0
3440,4.0
3441,5.0
3442,0.0
3443,1.0
3444,0.0
3445,9.0
3446,4.0
3447,9.0
3448,10.0
3449,6.0
3450,2.0
3451,4.0
3452,6.0
3453,1.0
3454,4.0
3455,2.0
3456,1.0
3457,0.0
3458,4.0
3459,9.0
3460,4.0
3461,9.0
3462,7.0
3463,2.0
3464,0.0
3465,8.0
3466,7.0
3467,1.0
3468,4.0
3469,9.0
3470,10.0
3471,5.0
3472,3.0
3473,8.0
3474,8.0
3475,0.0
3476,6.0
3477,1.0
3478,5.0
3479,1.0
3480,7.0
3481,0.0
3482,6.0
3483,7.0
3484,-0.0
3485,6.0
3486,1.0
3487,8.0
3488,5.0
3489,7.0
3490,4.0
3491,8.0
3492,1.0
3493,0.0
3494,-0.0
3495,6.0
3496,5.0
3497,10.0
3498,6.0
3499,3.0
3500,3.0
3501,-0.0
3502,8.0
3503,6.0
3504,2.0
3505,5.0
3506,8.0
3507,7.0
3508,8.0
3509,2.0
3510,10.0
3511,6.0
3512,5.0
3513,5.0
3514,2.0
3515,6.0
3516,6.0
3517,6.0
3518,3.0
3519,9.0
3520,7.0
3521,3.0
3522,1.0
3523,5.0
3524,5.0
3525,1.0
3526,6.0
3527,0.0
3528,4.0
3529,4.0
3530,8.0
3531,4.0
3532,0.0
3533,6.0
3534,8.0
3535,1.0
3536,2.0
3537,8.0
3538,4.0
3539,9.0
3540,0.0
3541,5.0
3542,4.0
3543,8.0
3544,7.0
3545,6.0
3546,-0.0
3547,3.0
3548,4.0
3549,5.0
3550,6.0
3551,1.0
3552,3.0
3553,7.0
3554,1.0
3555,1.0
3556,5.0
3557,7.0
3558,10.0
3559,1.0
3560,5.0
3561,3.0
3562,1.0
3563,1.0
3564,10.0
3565,2.0
3566,6.0
3567,4.0
3568,3.0
3569,0.0
3570,0.0
3571,1.0
3572,1.0
3573,5.0
3574,10.0
3575,4.0
3576,5.0
3577,9.0
3578,1.0
3579,5.0
3580,0.0
3581,1.0
3582,7.0
3583,7.0
3584,1.0
3585,1.0
3586,9.0
3587,4.0
3588,8.0
3589,8.0
3590,9.0
3591,1.0
3592,3.0
3593,1.0
3594,1.0
3595,10.0
3596,5.0
3597,0.0
3598,2.0
3599,3.0
3600,1.0
3601,3.0
3602,7.0
3603,4.0
3604,7.0
3605,2.0
3606,8.0
3607,2.0
3608,6.0
3609,9.0
3610,0.0
3611,10.0
3612,5.0
3613,1.0
3614,1.0
3615,3.0
3616,6.0
3617,0.0
3618,6.0
3619,6.0
3620,9.0
3621,10.0
3622,1.0
3623,3.0
3624,2.0
3625,4.0
3626,7.0
3627,4.0
3628,7.0
3629,9.0
3630,4.0
3631,6.0
3632,2.0
3633,6.0
3634,3.0
3635,5.0
3636,4.0
3637,4.0
3638,3.0
